pitcher_id,batter_id,on_1b,on_2b,on_3b,des,des_es,s_or_ball,tfs,tfs_zulu,x,y,sv_id,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,type_confidence,zone,nasty,spin_dir,spin_rate,cc,mt,num,game_id,game_id_num,inning,inning_num,away_team,home_team
457448,488771,"","","",Swinging Strike,Strike tirándole,S,4134,2013-04-01T00:41:34Z,126.18,181.33,130331_194132,81.2,75.4,3.59,1.5,3.95,-0.27,-0.743,1.039,1.925,50.0,6.177,-7.449,-118.689,-5.097,5.629,23.0,-32.48,23.8,-7.5,9.6,CU,0.876,13,36,86.888,689.071,"","",14,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_14,"","","",""
457448,488771,"","","",Ball,Bola mala,B,4153,2013-04-01T00:41:53Z,38.63,145.92,130331_194151,92.2,83.9,3.59,1.5,12.18,7.91,1.983,2.572,2.002,50.0,6.198,-4.229,-134.966,-6.251,22.123,33.529,-17.737,23.7,-47.6,6.4,FT,0.936,12,21,123.128,2839.62,"","",14,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_14,"","","",""
457448,488771,"","","",Swinging Strike,Strike tirándole,S,4210,2013-04-01T00:42:10Z,71.24,146.79,130331_194208,92.0,83.8,3.59,1.5,14.45,7.4,0.901,2.388,1.936,50.0,6.113,-7.678,-134.496,-6.289,26.118,32.764,-18.728,23.7,-50.2,7.1,FT,0.952,14,60,117.241,3168.724,"","",14,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_14,"","","",""
502032,547982,"","","",Ball,Bola mala,B,4515,2013-04-01T00:45:15Z,91.85,181.33,130331_194513,89.6,82.3,3.31,1.5,-6.77,8.16,0.249,1.064,-1.426,50.0,5.533,6.593,-131.039,-8.053,-11.712,29.048,-17.982,23.8,27.6,5.2,FT,0.901,14,36,219.53,2037.205,"","",15,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_15,"","","",""
502032,547982,"","","",Ball,Bola mala,B,4529,2013-04-01T00:45:29Z,60.94,171.83,130331_194527,89.8,82.2,3.31,1.5,-3.08,11.32,1.243,1.16,-1.318,50.0,5.558,7.64,-131.146,-8.921,-5.321,29.793,-12.54,23.8,14.1,3.5,FF,0.906,14,68,195.162,2250.329,"","",15,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_15,"","","",""
502032,547982,"","","",Ball,Bola mala,B,4553,2013-04-01T00:45:53Z,108.15,121.75,130331_194550,91.1,83.4,3.31,1.5,-1.97,9.64,-0.231,3.588,-1.463,50.0,5.776,3.909,-133.487,-2.936,-3.531,30.337,-14.804,23.8,9.8,3.6,FF,0.905,11,46,191.489,1926.442,"","",15,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_15,"","","",""
502032,547982,"","","",Called Strike,Strike cantado,S,4617,2013-04-01T00:46:17Z,92.7,126.06,130331_194615,91.8,83.9,3.31,1.5,-1.25,11.5,0.147,3.267,-1.383,50.0,5.731,4.479,-134.534,-4.408,-2.268,31.378,-11.188,23.7,5.8,2.7,FF,0.905,2,40,186.166,2276.257,"","",15,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_15,"","","",""
502032,547982,"","","",Foul,Foul,S,4642,2013-04-01T00:46:42Z,126.18,136.43,130331_194639,91.6,83.7,3.31,1.5,-1.87,10.25,-0.686,2.947,-1.479,50.0,5.722,2.733,-134.294,-4.766,-3.376,31.55,-13.545,23.7,10.6,3.4,FF,0.905,1,53,190.27,2045.277,"","",15,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_15,"","","",""
502032,547982,"","","",Swinging Strike,Strike tirándole,S,4710,2013-04-01T00:47:10Z,122.75,129.52,130331_194708,91.9,84.1,3.31,1.5,-1.94,10.72,-0.589,3.189,-1.324,50.0,5.814,2.619,-134.729,-4.599,-3.545,31.093,-12.535,23.8,12.3,3.1,FF,0.905,1,54,190.23,2148.934,Bud Norris battled back from 3-0 to retire Leonys Martin.,"",15,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_15,"","","",""
502032,435079,"","","",Ball,Bola mala,B,4745,2013-04-01T00:47:45Z,78.11,121.75,130331_194743,82.6,76.7,3.4,1.5,6.2,-1.56,0.663,3.617,-1.484,50.0,5.986,3.211,-121.126,1.518,9.239,23.044,-34.422,23.8,-16.0,9.7,SL,0.903,12,87,76.324,1138.884,"","",16,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_16,"","","",""
502032,435079,"","","",Called Strike,Strike cantado,S,4805,2013-04-01T00:48:05Z,97.0,158.88,130331_194803,82.3,76.6,3.4,1.5,7.17,0.48,0.229,2.082,-1.354,50.0,5.898,1.552,-120.728,-2.526,10.611,23.019,-31.384,23.9,-18.8,9.2,SL,0.903,8,27,94.258,1278.648,"","",16,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_16,"","","",""
502032,435079,"","","",Ball,Bola mala,B,4824,2013-04-01T00:48:24Z,140.77,141.61,130331_194822,81.9,76.0,3.4,1.5,5.3,1.03,-1.252,2.656,-1.488,50.0,5.956,-1.076,-120.143,-1.384,7.763,22.988,-30.597,23.8,-13.8,8.8,SL,0.902,11,44,101.483,956.565,"","",16,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_16,"","","",""
502032,435079,"","","",Ball,Bola mala,B,4844,2013-04-01T00:48:44Z,124.46,175.28,130331_194842,87.4,80.0,3.4,1.5,-5.58,6.37,-0.692,1.201,-1.251,50.0,5.63,3.224,-127.9,-6.826,-9.144,28.97,-21.656,23.8,20.1,6.1,CH,0.898,13,57,221.002,1580.892,"","",16,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_16,"","","",""
502032,435079,"","","","In play, out(s)","En juego, out(s)",X,4905,2013-04-01T00:49:05Z,89.27,124.34,130331_194903,92.2,84.2,3.4,1.5,-1.24,8.08,0.242,3.413,-1.096,50.0,5.813,3.982,-135.088,-3.121,-2.268,31.801,-17.301,23.7,4.3,4.0,FF,0.905,12,46,188.669,1615.756,"","",16,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_16,"","","",""
502032,462101,"","","",Called Strike,Strike cantado,S,4955,2013-04-01T00:49:55Z,68.67,145.06,130331_194953,91.0,83.2,3.25,1.5,-3.24,12.69,0.889,2.698,-1.125,50.0,5.801,6.382,-133.171,-6.331,-5.778,30.435,-9.462,23.7,21.8,2.7,FF,0.905,12,71,194.272,2553.088,"","",17,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_17,"","","",""
502032,462101,"","","",Ball,Bola mala,B,5015,2013-04-01T00:50:15Z,160.52,146.79,130331_195013,92.1,84.2,3.25,1.5,-5.42,9.04,-1.856,2.398,-1.558,50.0,5.606,1.075,-134.946,-5.576,-9.907,31.876,-15.592,23.7,29.8,4.3,FF,0.897,11,19,210.855,2076.641,"","",17,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_17,"","","",""
502032,462101,"","","",Foul,Foul,S,5039,2013-04-01T00:50:39Z,85.84,145.92,130331_195036,91.9,84.3,3.25,1.5,-1.59,11.77,0.425,2.583,-1.211,50.0,5.758,4.885,-134.515,-6.413,-2.906,30.212,-10.622,23.8,8.7,2.7,FF,0.905,6,38,187.678,2345.479,"","",17,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_17,"","","",""
502032,462101,"","","",Foul,Foul,S,5114,2013-04-01T00:51:14Z,121.89,104.48,130331_195112,92.0,83.6,3.25,1.5,-0.05,10.65,-0.659,4.274,-1.014,50.0,5.947,0.957,-134.89,-2.024,-0.085,33.007,-12.735,23.7,-0.6,3.0,FF,0.9,11,42,180.249,2090.742,"","",17,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_17,"","","",""
502032,462101,"","","","In play, out(s)","En juego, out(s)",X,5142,2013-04-01T00:51:42Z,100.43,145.06,130331_195140,84.6,78.3,3.25,1.5,5.54,0.51,0.047,2.493,-1.356,50.0,5.893,1.671,-124.025,-1.921,8.619,25.243,-31.302,23.8,-15.7,8.6,SL,0.902,5,16,95.777,1013.354,"","",17,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_17,"","","",""
457448,518625,"","","",Called Strike,Strike cantado,S,5431,2013-04-01T00:54:31Z,93.56,148.51,130331_195429,90.3,82.4,3.36,1.5,14.38,9.28,0.302,2.38,1.897,50.0,6.2,-8.978,-131.955,-6.845,25.114,30.625,-15.903,23.7,-52.9,6.7,FT,0.943,6,39,122.939,3290.024,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,518625,"","","",Ball,Bola mala,B,5443,2013-04-01T00:54:43Z,75.54,158.88,130331_195441,90.5,82.9,3.36,1.5,14.5,7.52,0.83,1.83,1.86,50.0,6.139,-7.578,-132.333,-7.59,25.491,30.518,-18.884,23.8,-49.2,7.3,FT,0.94,14,67,117.536,3151.615,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,518625,"","","",Foul,Foul,S,5455,2013-04-01T00:54:55Z,111.59,173.55,130331_195453,82.0,74.7,3.36,1.5,13.14,7.13,-0.246,1.265,1.938,50.0,5.962,-9.127,-119.73,-6.365,18.77,26.505,-21.909,23.7,-36.0,8.2,CH,0.919,13,44,118.674,2592.279,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,518625,"","","",Foul,Foul,S,5519,2013-04-01T00:55:19Z,133.05,141.61,130331_195517,92.6,85.1,3.36,1.5,15.46,6.57,-0.9,2.607,1.491,50.0,6.195,-11.735,-135.132,-5.828,28.579,29.587,-19.958,23.8,-50.9,7.4,FT,0.957,11,60,113.145,3336.801,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,518625,"","","",Foul,Foul,S,5536,2013-04-01T00:55:36Z,90.99,147.65,130331_195534,84.8,78.0,3.36,1.5,2.82,4.17,0.275,2.472,2.001,50.0,6.21,-5.116,-124.199,-3.9,4.381,26.325,-25.633,23.8,-7.3,7.0,FC,0.927,6,25,146.188,919.607,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,518625,"","","",Ball,Bola mala,B,5555,2013-04-01T00:55:55Z,12.88,175.28,130331_195553,81.6,75.4,3.36,1.5,12.08,5.65,2.711,1.307,2.388,50.0,5.934,-2.935,-119.477,-5.811,17.404,23.793,-23.96,23.8,-33.9,8.5,CH,0.923,14,35,115.266,2336.874,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,518625,"","","","In play, out(s)","En juego, out(s)",X,5610,2013-04-01T00:56:10Z,78.11,170.1,130331_195608,82.9,76.4,3.36,1.5,14.12,7.15,0.766,1.469,2.086,50.0,5.967,-7.534,-121.147,-6.244,20.928,24.32,-21.503,23.8,-40.7,8.2,CH,0.898,14,60,117.017,2813.2,"","",18,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_18,"","","",""
457448,488681,"","","",Ball,Bola mala,B,5649,2013-04-01T00:56:49Z,60.09,129.52,130331_195647,91.0,83.3,3.32,1.5,11.96,8.62,1.208,3.333,2.118,50.0,6.172,-6.458,-133.201,-4.262,21.352,30.27,-16.71,23.8,-48.4,6.1,FT,0.936,12,73,125.914,2871.446,"","",19,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_19,"","","",""
457448,488681,"","","",Ball,Bola mala,B,5700,2013-04-01T00:57:00Z,57.51,121.75,130331_195658,91.3,83.1,3.32,1.5,12.02,8.45,1.346,3.653,2.17,50.0,6.155,-6.256,-133.738,-3.337,21.485,32.273,-16.99,23.7,-48.4,6.1,FT,0.934,12,46,125.251,2853.976,"","",19,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_19,"","","",""
457448,488681,"","","",Swinging Strike,Strike tirándole,S,5723,2013-04-01T00:57:23Z,65.24,157.15,130331_195721,91.6,84.0,3.32,1.5,13.99,4.49,1.053,1.976,1.956,50.0,6.058,-7.165,-133.96,-6.211,25.226,31.034,-23.996,23.8,-43.0,7.8,FT,0.944,14,64,107.963,2871.944,"","",19,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_19,"","","",""
457448,488681,"","","",Swinging Strike,Strike tirándole,S,5738,2013-04-01T00:57:38Z,71.24,156.29,130331_195736,83.3,75.6,3.32,1.5,11.72,7.34,0.906,2.203,2.157,50.0,6.0,-6.608,-121.961,-4.613,17.299,28.394,-21.266,23.7,-35.4,7.6,CH,0.89,14,50,122.234,2432.73,"","",19,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_19,"","","",""
457448,488681,"","","",Swinging Strike,Strike tirándole,S,5755,2013-04-01T00:57:55Z,59.23,164.06,130331_195753,84.8,77.2,3.32,1.5,16.63,7.21,1.222,1.764,2.119,50.0,5.927,-7.415,-123.976,-5.786,25.451,28.587,-21.061,23.7,-46.8,8.7,CH,0.79,14,56,113.589,3249.846,"","",19,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_19,"","","",""
457448,430592,"","","",Called Strike,Strike cantado,S,5826,2013-04-01T00:58:26Z,74.68,152.83,130331_195824,92.3,84.7,3.15,1.5,14.27,4.57,0.693,2.193,1.908,50.0,6.048,-8.159,-135.042,-5.795,26.203,31.002,-23.701,23.8,-44.3,7.7,FT,0.95,6,54,107.92,2958.553,"","",20,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_20,"","","",""
457448,430592,"","","",Ball,Bola mala,B,5837,2013-04-01T00:58:37Z,98.71,186.51,130331_195835,92.1,84.5,3.15,1.5,14.37,5.65,0.096,0.818,1.854,50.0,5.824,-9.589,-134.454,-9.129,26.133,30.963,-21.828,23.8,-45.2,7.6,FT,0.949,14,30,111.599,3032.737,"","",20,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_20,"","","",""
457448,430592,"","","",Swinging Strike,Strike tirándole,S,5849,2013-04-01T00:58:49Z,116.74,134.7,130331_195847,93.1,85.0,3.15,1.5,11.59,10.64,-0.501,2.903,1.635,50.0,6.146,-9.747,-136.115,-6.389,21.574,32.126,-12.306,23.7,-54.5,5.2,FT,0.935,1,56,132.644,3126.005,"","",20,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_20,"","","",""
457448,430592,"","","",Ball,Bola mala,B,5903,2013-04-01T00:59:03Z,131.33,132.97,130331_195901,93.3,84.8,3.15,1.5,12.36,10.86,-0.946,3.23,1.549,50.0,6.095,-10.976,-136.294,-5.452,23.003,32.989,-11.902,23.7,-57.0,5.3,FT,0.946,11,75,131.39,3263.703,"","",20,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_20,"","","",""
457448,430592,"","","","In play, out(s)","En juego, out(s)",X,5916,2013-04-01T00:59:16Z,115.88,148.51,130331_195914,92.8,84.9,3.15,1.5,14.84,6.4,-0.504,2.403,1.618,50.0,6.071,-10.802,-135.584,-5.996,27.443,31.417,-20.265,23.8,-49.2,7.3,FT,0.956,4,46,113.459,3201.042,"","",20,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_20,"","","",""
502032,204020,"","","",Called Strike,Strike cantado,S,10218,2013-04-01T01:02:18Z,117.6,163.19,130331_200216,81.8,75.6,3.42,1.5,6.13,0.6,-0.62,1.679,-1.398,50.0,5.921,-0.04,-119.964,-3.406,8.877,24.655,-31.234,23.8,-15.5,9.3,SL,0.903,7,80,96.045,1079.54,"","",21,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_21,"","","",""
502032,204020,"","","","In play, no out","En juego, no out",X,10234,2013-04-01T01:02:34Z,121.03,117.43,130331_200231,92.3,84.8,3.42,1.5,-3.25,9.78,-0.638,3.646,-1.363,50.0,5.787,3.063,-135.354,-3.095,-6.018,30.166,-13.994,23.8,20.0,3.4,FF,0.905,11,58,198.314,2052.597,"","",21,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_21,"","","",""
502032,134181,204020,"","",Ball,Bola mala,B,10323,2013-04-01T01:03:23Z,76.39,120.88,130331_200321,83.1,76.9,3.52,1.5,6.75,-0.42,0.812,3.52,-1.288,50.0,6.019,2.943,-121.913,0.793,10.146,24.298,-32.725,23.8,-18.1,9.3,SL,0.903,12,90,86.891,1209.168,"","",22,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_22,"","","",""
502032,134181,204020,"","","In play, out(s)","En juego, out(s)",X,10346,2013-04-01T01:03:46Z,92.7,120.02,130331_200344,90.8,82.4,3.52,1.5,0.95,11.21,0.14,3.819,-1.045,50.0,5.989,2.774,-133.111,-3.306,1.671,32.859,-12.317,23.7,-10.1,3.1,FC,0.894,12,48,175.192,2171.872,"","",22,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_22,"","","",""
502032,461815,204020,"","",Called Strike,Strike cantado,S,10441,2013-04-01T01:04:41Z,97.0,143.33,130331_200439,83.3,77.4,3.76,1.5,5.34,1.51,0.105,2.59,-1.322,50.0,5.868,1.769,-122.191,-1.745,8.106,23.371,-29.817,23.8,-15.6,8.4,SL,0.902,5,49,106.213,1002.292,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","",Foul,Foul,S,10507,2013-04-01T01:05:07Z,141.63,138.15,130331_200505,91.1,82.9,3.76,1.5,-5.87,7.8,-1.227,2.734,-1.323,50.0,5.782,2.245,-133.515,-4.501,-10.434,32.84,-18.24,23.7,27.1,5.0,FF,0.854,11,46,216.825,1891.521,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","",Foul,Foul,S,10539,2013-04-01T01:05:39Z,62.66,177.01,130331_200537,84.2,78.5,3.76,1.5,6.04,0.21,1.279,1.326,-1.278,50.0,5.759,4.323,-123.357,-4.287,9.323,23.983,-31.779,23.9,-17.1,8.9,SL,0.903,14,60,92.426,1097.447,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","",Ball,Bola mala,B,10632,2013-04-01T01:06:32Z,139.91,164.92,130331_200630,85.5,79.1,3.76,1.5,-5.25,5.22,-1.153,1.814,-1.22,50.0,5.733,1.854,-125.347,-4.892,-8.35,25.308,-23.799,23.8,17.9,6.6,CH,0.903,13,55,224.913,1368.8,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","",Foul,Foul,S,10702,2013-04-01T01:07:02Z,85.84,170.96,130331_200700,85.2,78.8,3.76,1.5,-5.78,4.11,0.317,1.34,-1.037,50.0,5.72,5.185,-124.782,-5.585,-9.112,25.292,-25.62,23.8,17.0,7.2,CH,0.904,14,46,234.273,1304.99,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","",Ball In Dirt,Bola por el suelo,B,10738,2013-04-01T01:07:38Z,97.85,197.73,130331_200736,84.4,78.2,3.76,1.5,5.15,1.51,0.147,0.403,-1.341,50.0,5.653,1.994,-123.62,-6.67,7.93,25.903,-29.778,23.8,-14.9,8.5,SL,0.902,14,20,106.812,972.203,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","",Ball,Bola mala,B,10810,2013-04-01T01:08:10Z,145.92,116.57,130331_200808,92.4,83.9,3.76,1.5,-2.28,11.33,-1.356,3.689,-1.365,50.0,5.837,0.809,-135.426,-3.569,-4.169,33.576,-11.372,23.7,18.0,2.9,FF,0.905,11,33,191.331,2272.775,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,461815,204020,"","","In play, out(s)","En juego, out(s)",X,10916,2013-04-01T01:09:16Z,105.58,140.74,130331_200914,91.5,83.7,3.76,1.5,0.07,10.13,-0.164,2.817,-1.179,50.0,5.815,2.654,-134.058,-5.29,0.126,31.106,-13.819,23.8,-2.8,3.4,FF,0.718,5,27,179.609,1986.434,"","",23,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_23,"","","",""
502032,443558,204020,"","",Swinging Strike,Strike tirándole,S,11006,2013-04-01T01:10:06Z,85.84,170.96,130331_201004,86.5,80.2,3.73,1.5,2.01,3.47,0.433,1.362,-1.374,50.0,5.728,3.867,-126.698,-5.633,3.267,25.835,-26.458,23.8,-8.2,6.9,SL,0.884,14,79,150.251,753.888,"","",24,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_24,"","","",""
502032,443558,204020,"","",Swinging Strike,Strike tirándole,S,11029,2013-04-01T01:10:29Z,91.85,162.33,130331_201027,84.9,78.4,3.73,1.5,5.0,2.23,0.212,1.893,-1.265,50.0,5.854,2.032,-124.433,-3.876,7.801,25.958,-28.622,23.8,-15.5,7.9,SL,0.902,8,31,114.482,999.375,"","",24,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_24,"","","",""
502032,443558,204020,"","",Ball,Bola mala,B,11057,2013-04-01T01:10:57Z,51.5,145.06,130331_201055,84.0,77.9,3.73,1.5,6.71,-1.4,1.481,2.501,-1.222,50.0,5.86,4.445,-123.089,-1.104,10.277,24.9,-34.244,23.8,-17.8,9.6,SL,0.903,14,14,78.612,1235.62,"","",24,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_24,"","","",""
502032,443558,204020,"","","In play, out(s)","En juego, out(s)",X,11126,2013-04-01T01:11:26Z,138.2,146.79,130331_201124,91.8,83.8,3.73,1.5,-1.35,11.06,-1.032,2.524,-1.386,50.0,5.587,1.4,-134.537,-5.828,-2.454,31.869,-12.026,23.7,9.0,3.0,FF,0.905,13,47,186.943,2188.72,"","",24,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_24,"","","",""
457448,514888,"","","",Ball,Bola mala,B,11413,2013-04-01T01:14:13Z,82.4,124.34,130331_201411,88.6,80.8,2.79,1.5,12.76,9.01,0.625,3.447,1.888,50.0,6.378,-7.438,-129.736,-4.157,21.514,29.863,-16.916,23.7,-48.0,6.4,FT,0.907,12,49,125.345,2949.442,"","",25,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_25,"","","",""
457448,514888,"","","",Called Strike,Strike cantado,S,11425,2013-04-01T01:14:25Z,79.83,165.78,130331_201423,90.0,82.7,2.79,1.5,14.29,6.28,0.643,1.656,1.879,50.0,6.119,-8.006,-131.534,-7.479,24.889,29.367,-21.158,23.8,-45.5,7.6,FT,0.931,9,61,113.875,3002.057,"","",25,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_25,"","","",""
457448,514888,"","","","In play, out(s)","En juego, out(s)",X,11439,2013-04-01T01:14:39Z,101.29,148.51,130331_201437,91.6,83.8,2.79,1.5,13.51,7.37,-0.042,2.365,1.802,50.0,6.112,-9.48,-133.863,-6.307,24.348,30.669,-18.812,23.8,-47.7,6.8,FT,0.948,2,34,118.758,3010.042,"","",25,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_25,"","","",""
457448,477165,"","","",Called Strike,Strike cantado,S,11530,2013-04-01T01:15:30Z,125.32,150.24,130331_201527,84.6,77.8,3.61,1.5,5.12,3.94,-0.751,2.417,1.986,50.0,6.246,-8.287,-123.788,-3.989,7.882,26.328,-26.036,23.8,-13.1,7.3,FC,0.899,13,60,127.91,1170.822,"","",26,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_26,"","","",""
457448,477165,"","","",Swinging Strike,Strike tirándole,S,11542,2013-04-01T01:15:42Z,110.73,200.32,130331_201540,80.0,73.9,3.61,1.5,5.25,-3.93,-0.27,0.175,1.929,50.0,6.195,-6.609,-117.0,-5.655,7.164,25.148,-37.473,23.8,-8.8,11.6,CU,0.906,13,20,53.51,1104.925,"","",26,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_26,"","","",""
457448,477165,"","","",Foul,Foul,S,11604,2013-04-01T01:16:04Z,118.45,136.43,130331_201602,85.7,78.5,3.61,1.5,4.87,2.99,-0.605,2.84,1.926,50.0,6.22,-7.801,-125.456,-2.79,7.684,27.633,-27.382,23.8,-12.2,7.4,FC,0.918,4,40,121.95,1047.217,"","",26,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_26,"","","",""
457448,477165,"","","","In play, no out","En juego, no out",X,11626,2013-04-01T01:16:26Z,109.01,141.61,130331_201623,93.7,84.7,3.61,1.5,11.77,9.71,-0.367,2.783,1.568,50.0,6.269,-9.275,-136.995,-6.737,21.911,35.91,-14.014,23.7,-51.1,5.5,FT,0.924,4,43,129.653,3013.75,Matt Harrison had Brett Wallace down 0-2 but could not put him away.,"",26,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_26,"","","",""
457448,474892,477165,"","",Called Strike,Strike cantado,S,11703,2013-04-01T01:17:03Z,70.39,151.1,130331_201701,82.9,74.7,3.57,1.5,12.96,7.69,0.933,2.31,2.126,50.0,6.046,-6.794,-121.379,-4.419,18.79,30.058,-20.959,23.7,-37.9,7.9,CH,0.904,14,72,120.832,2615.496,"","",27,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_27,"","","",""
457448,474892,477165,"","",Swinging Strike,Strike tirándole,S,11723,2013-04-01T01:17:23Z,82.4,127.79,130331_201721,92.4,84.1,3.57,1.5,13.76,7.12,0.567,3.293,1.956,50.0,6.188,-8.426,-135.209,-4.092,25.163,32.898,-19.091,23.7,-49.1,6.8,FT,0.952,3,59,117.472,3043.104,"","",27,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_27,"","","",""
457448,474892,477165,"","",Foul,Foul,S,11744,2013-04-01T01:17:44Z,90.13,151.97,130331_201741,93.5,85.0,3.57,1.5,13.17,9.33,0.308,2.245,1.809,50.0,6.155,-8.604,-136.645,-7.747,24.563,34.011,-14.702,23.7,-53.6,6.1,FT,0.953,6,42,125.426,3200.351,"","",27,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_27,"","","",""
457448,474892,477165,"","",Called Strike,Strike cantado,S,11818,2013-04-01T01:18:18Z,130.47,129.52,130331_201816,93.5,85.2,3.57,1.5,12.94,9.68,-0.833,3.166,1.544,50.0,6.254,-10.899,-136.627,-5.701,24.246,32.597,-13.961,23.7,-54.8,5.8,FT,0.952,11,66,126.914,3220.037,"","",27,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_27,"","","",""
457448,150289,477165,"","",Foul,Foul,S,11859,2013-04-01T01:18:59Z,69.53,139.02,130331_201856,92.3,84.6,3.13,1.5,14.15,7.8,0.947,2.846,1.958,50.0,6.11,-7.576,-135.102,-5.345,26.001,31.092,-17.773,23.8,-52.0,6.8,FT,0.955,12,68,118.981,3191.752,"","",28,2013_03_31_texmlb_houmlb_1,2013_03_31_texmlb_houmlb_1_28,"","","",""
